state,t_mean,fs_real,V_mean,V_rms,V_var,V_vpp,V_skew,V_kurt,V_f_peak,V_THD,I_mean,I_rms,I_var,I_vpp,I_skew,I_kurt,I_f_peak,I_THD
0,257.8005940705,25581.63343655965,4.971308427557793,4.9713417356632865,0.00033117084051677526,0.09204852368963046,0.13917732062681784,-0.9802565115852953,51.1632668731193,0.2504621341149796,0.004545518925518925,0.0065476951590989416,2.221056959423699e-05,0.023589743589743587,0.9112288451653866,0.15397274832614194,12010.576898464755,0.0
0,257.878800874,25560.371833716672,4.974183181506065,4.974221250205764,0.0003787228207922976,0.11440604257267051,0.01989014476448312,-0.9190662221185963,51.120743667433345,0.43640731135391386,0.004417179487179487,0.006399566946419878,2.144298247975061e-05,0.02471306471306471,0.9534250305799491,0.32053550084677207,2185.4117917827757,0.541895255965266
0,257.9569947425,25592.441331971553,4.97317422293431,4.973212283505157,0.0003785651483077662,0.10916914625772378,0.01559366640038241,-0.9799413990788608,51.184882663943114,0.5757403465417206,0.004493565323565323,0.006619462219427113,2.36251507572742e-05,0.026959706959706956,0.9334837997873848,0.12878387354952148,4018.0132891195344,0.464519386254826
0,258.035210662,25561.352360502526,4.973637285420003,4.97366848202966,0.00031032221515262475,0.09567406729228622,-0.044475771745485886,-0.8215344651189032,51.12270472100505,0.3603316048482959,0.004321978021978022,0.0063676307767195845,2.1867227686165412e-05,0.025836385836385835,1.03370641163471,0.4685322056538652,9368.235640124176,0.0
0,258.11342423,25564.621326445686,4.972339592584115,4.972374005640929,0.00034222799405231,0.10655069810025175,0.11273814831893164,-0.899548190563455,51.12924265289137,0.39664578299732733,0.004573040293040293,0.00666913679097424,2.356468801495614e-05,0.026959706959706956,0.9506865161415429,0.30524645711885157,5164.053507942029,0.1311748824827615
0,258.1916399965,25581.30606707841,4.972738150606546,4.9727762604530055,0.00037902202716749494,0.1150102998397795,0.06500246942331805,-0.9390859763900918,51.162612134156824,0.322004499301227,0.004398083028083027,0.006488856957689275,2.2762130295440547e-05,0.02415140415140415,1.0088183338350756,0.3734641486568626,2622.083871875537,0.6197650267106448
0,258.26983493,25581.96081441982,4.974258361181048,4.974296087669671,0.00037532402623550396,0.11118333714808859,-0.027325589284751105,-0.9564063808681502,51.163921628839645,0.47194921967406994,0.004426166056166055,0.006486595917490599,2.2484980640049138e-05,0.02471306471306471,1.0009347725566256,0.464201903802985,6715.264713785204,0.0
0,258.3480424225,25559.064581705108,4.973202522316319,4.973238394669294,0.00035680223941360936,0.11219043259327055,-0.0010702069565881474,-0.8809371159868546,51.11812916341022,0.45573775239957515,0.004375616605616606,0.006400947039818032,2.1826102327207455e-05,0.025836385836385835,0.9423503922646892,0.13675228697866793,4971.238061141644,0.45961097117109184
0,258.426238756,25581.96081441982,4.972855326161593,4.972888352797595,0.00032847445625555703,0.08822156099793954,0.038579746870902765,-0.8981524222184083,51.163921628839645,0.49873626764034545,0.004428131868131868,0.006451277318502472,2.201062719865943e-05,0.025836385836385835,0.968809064795198,0.3543398275869767,4412.888240487419,0.32987611864719135
0,258.5044547665,25582.942998295828,4.9716909224078725,4.971725802657371,0.0003468288562334702,0.09980315861753208,0.12406131109451318,-0.9536491040740995,51.16588599659166,0.2412575155556228,0.00431102564102564,0.006387256161375864,2.2212099193453402e-05,0.023028083028083027,0.9872312993224948,0.20229381715518535,7239.972868517721,0.0
0,258.5826330345,25562.986738966185,4.97432372167544,4.974359281693511,0.00035377534738335057,0.11652094300755245,-0.04894420810666915,-0.9424965994230012,51.12597347793237,0.29340697460268816,0.004316642246642246,0.0064025731965566685,2.2359543251769254e-05,0.02471306471306471,1.021373071241283,0.4143661428859664,10672.546963518382,0.0
0,258.66086768549997,25568.54518943968,4.9738050171664,4.973841939845871,0.00036729378008837636,0.12024719615472623,0.013637232321556739,-0.8925762538889255,51.137090378879364,0.572898358144714,0.004238290598290597,0.006344502390100054,2.2289603382426823e-05,0.029206349206349205,1.2210684186442562,1.3911737213306967,3950.340231768431,0.8882409084966433
0,258.73906937649997,25599.32383977716,4.973186861982147,4.973221762995557,0.00034713974080792385,0.08882581826504854,0.01654434256520739,-0.9576468607820177,51.19864767955432,0.495221849453786,0.004406227106227105,0.006458412662217375,2.229625680383922e-05,0.02808302808302808,0.9889730360271374,0.5189773169221756,8626.972134004904,0.0
0,258.817242168,25545.02006286717,4.972665337605859,4.972701715199997,0.0003617885261959139,0.11380178530556151,0.07148921637667043,-0.8933264066772688,51.09004012573434,0.5443871565143475,0.004352588522588523,0.006386762248534342,2.1845705172334105e-05,0.02415140415140415,0.9741852323636558,0.28734284295146617,8532.036700997634,0.0
0,258.8954322595,25596.373740344,4.972051462577248,4.972088044849346,0.00036377921724016905,0.09144426642252235,0.06660164957107641,-1.0296179134773844,51.192747480688006,0.45749150252426013,0.004531196581196581,0.00659853160832322,2.3008876928593042e-05,0.02471306471306471,0.9517969992394314,0.3001142451566441,10622.495102242761,0.0
0,258.973645051,25593.424320797723,4.9721040833142585,4.972141730982052,0.000374377662871364,0.11289539940489757,0.077758679171396,-0.9304559987416989,51.186848641595454,0.5164776882068458,0.00443037851037851,0.00653544619001129,2.308380315730938e-05,0.02752136752136752,0.993001965741687,0.31830068313671234,8957.698512279205,0.0
0,259.051847344,25542.082465535284,4.974058200961318,4.9740952868042525,0.0003689356577368308,0.0980910963607231,-0.0466660639376615,-1.0108361205542007,51.084164931070575,0.42309421501234845,0.004407912087912088,0.006459609259253181,2.2296862807467933e-05,0.02415140415140415,0.9576823662079663,0.24310195531252887,4354.925060373766,0.22253090101643794
0,259.130071598,25584.58013900038,4.973555106431677,4.973585177678486,0.00029912291052513356,0.08943007553215754,-0.023026285515037402,-0.8232877862230312,51.16916027800075,0.36135800951717867,0.004385726495726496,0.0064454679175312635,2.2309459780607395e-05,0.026959706959706956,0.927127083457233,0.09228840344084155,11026.954039909162,0.0
0,259.208285401,25583.925257575298,4.971832016479742,4.971866529026009,0.0003431823561082455,0.09355916685740429,0.10050081475079392,-0.9931695836876311,51.1678505151506,0.301001197026021,0.004365787545787546,0.00634052336673727,2.1142135669187678e-05,0.022466422466422463,0.8961579144431411,0.019993327652039206,6997.203557946844,0.0
0,259.286465904,25542.408831874003,4.9724784710460055,4.97251687329019,0.00038191013962876353,0.0873151750972756,0.00786745797940093,-1.0249112891551517,51.08481766374801,0.49750729702733787,0.00445059829059829,0.006578433593542842,2.3467963400376586e-05,0.02808302808302808,1.0370940786687002,0.5547282748077635,5721.499578339777,0.20340103264344145
0,259.364705056,25597.68481169102,4.973931659418631,4.973969380792859,0.00037524849792201147,0.09960173952849516,-0.035372937211894634,-1.0058210583305989,51.19536962338204,0.37405836165108763,0.004582026862026862,0.006735642716641481,2.437391264190971e-05,0.02752136752136752,1.0471284391001328,0.702167603042128,8293.649878987891,0.0
0,259.4429138215,25570.834665817987,4.973351068894482,4.9733842669091715,0.00033021186578044534,0.10504005493247881,-0.007022217790886023,-0.8150762321867613,51.141669331635974,0.3634042389142801,0.004405946275946275,0.006484358413817471,2.263454145232057e-05,0.026959706959706956,1.0543181552815828,0.6792706445537413,3899.552286537243,0.5259677312762283
0,259.52111923449996,25547.305328007566,4.972451430533301,4.972487069899785,0.00035443130786197403,0.11309681849393449,0.07708592216662478,-0.8468840308928258,51.094610656015135,0.51022011423279,0.004420268620268621,0.006551283524766725,2.3380541146548467e-05,0.026959706959706956,1.0912867829370219,0.6863337788035193,7166.019144506123,0.0
0,259.599341262,25572.797400503187,4.972718310826276,4.972754543335651,0.00036034943843516105,0.09879606317235012,0.0995601793986829,-1.0011614108124234,51.145594801006375,0.46465661669776287,0.004462673992673993,0.006546309861117371,2.2938713632873707e-05,0.023028083028083027,0.9443845291583465,0.11704496900920525,5152.918676201392,0.2815646994674795
0,259.6775759565,25566.583107378457,4.972796008239872,4.97283278693401,0.00036578723947384566,0.10564431219958781,0.06549761533727358,-0.9833878048489497,51.13316621475691,0.27176367677132957,0.004398083028083028,0.006574008343274229,2.3874451375527198e-05,0.028644688644688644,1.0666048824622945,0.5639741871424846,10226.633242951382,0.0
0,259.75581778549997,25562.986738966185,4.974078141451132,4.974111195504417,0.0003288279804240928,0.10665140764476977,-0.0701539292016923,-0.8889416897308204,51.12597347793237,0.1574432105435955,0.004505921855921855,0.006592146150946479,2.315305910376423e-05,0.02415140415140415,0.9902887748526968,0.37569145113441893,6748.628499087073,0.0
0,259.83401046899996,25596.045993491643,4.972731403067062,4.972766431764896,0.0003483778384596574,0.0929549095902944,0.051119416757067875,-0.9195391183359685,51.192091986983286,0.48714469536889615,0.00444076923076923,0.006496436634367204,2.2483257583401536e-05,0.025274725274725275,0.9901737181885037,0.41192667992937304,3391.4760941376426,0.6628057230685107
0,259.912214874,25584.252694097082,4.972242760357061,4.97227902195543,0.00036060425484128744,0.11037766079194267,0.07205989905233817,-0.9580927862820277,51.16850538819417,0.5152060557143313,0.004359328449328449,0.006431037957628742,2.235450468333728e-05,0.025836385836385835,1.0216374593848583,0.48278223333159787,4873.800138225494,0.0734856556131432
0,259.99043950649997,25566.256122981125,4.9721320302128635,4.9721694295764,0.00037191054541997636,0.1289082169832918,0.1229748390043558,-0.7955055807603997,51.13251224596225,0.25170229958030543,0.004557594627594627,0.006682238363075222,2.3880640751474813e-05,0.02415140415140415,0.9827269825206423,0.38109885052457004,2620.5412526055657,0.2200779583223596
0,260.0686390635,25560.698667632514,4.973856932936598,4.973895963629144,0.00038826768482916297,0.12095216296635325,0.002153257736328143,-0.941567258471725,51.12139733526502,0.4640059322873971,0.004452002442002441,0.006523331389358573,2.273352667179517e-05,0.02415140415140415,0.9442355679564959,0.18062806168389445,8882.342787002297,0.0
0,260.14686190599997,25596.701495589798,4.973355097276264,4.973393069057092,0.00037769574132906334,0.09587548638132315,-0.017334533802823317,-1.0521573325134945,51.193402991179596,0.5435795999261748,0.004376178266178267,0.006423381110090378,2.210888866809489e-05,0.025274725274725275,1.0255391468923538,0.6076930868303383,4517.817813971599,0.5389830741034827
0,260.225007025,25578.687412831892,4.973285255207141,4.973317751599854,0.00032322871746741545,0.11420462348363358,0.002199660734066828,-0.7563367471553573,51.15737482566379,0.40964704112714945,0.004299511599511598,0.006408790669101574,2.258679784602861e-05,0.023589743589743587,1.0465299383409905,0.4422829779671136,7123.664444473682,0.0
0,260.30317887499996,25566.583107378457,4.97308484321355,4.973120562362695,0.00035526999430786046,0.10081025406271404,0.08204447413541809,-0.9482481099220905,51.13316621475691,0.4841484030189418,0.004462112332112331,0.006599415997021406,2.364184503735309e-05,0.026959706959706956,1.0295730970260246,0.49216531354545,7018.027062975386,0.0
0,260.38137775449997,25596.701495608428,4.971873861295491,4.97191062135872,0.00036553414632189697,0.10091096360723206,0.08171907499654872,-1.0275177143607335,51.19340299121686,0.47030296599761195,0.004382356532356532,0.0064306945765018496,2.214878395956235e-05,0.023589743589743587,0.9809456916553079,0.3218787394995153,7589.421993447899,0.0
0,260.4595905425,25562.332962482484,4.974430070954451,4.974465503164903,0.00035251136173880407,0.08892652780956745,-0.053178524412738785,-1.0276275220433282,51.12466592496497,0.34618213968183636,0.004376739926739926,0.006498378717131702,2.307307356495085e-05,0.02471306471306471,0.9775980597796792,0.1731713702777995,7183.015562457578,0.0
0,260.53781010349996,25559.718191014617,4.973650025177385,4.973686418506984,0.00036201669382180556,0.11098191805905167,0.009410719343055237,-0.9411250020101307,51.11943638202923,0.5094608071052721,0.004554786324786325,0.006690966350084897,2.4022952233507907e-05,0.025274725274725275,0.992997421720605,0.35510517499591465,10364.465726456427,0.0
0,260.6160128985,25584.90759228552,4.9724416113527115,4.972473288104962,0.0003150226054170402,0.09748683909361322,0.04090785561556295,-0.8654391033997482,51.169815184571036,0.37379943944377453,0.004340793650793651,0.006476448000117413,2.3101889179454375e-05,0.02415140415140415,1.0532445627427764,0.4282468394377439,6025.245737983239,0.20808895467947455
0,260.6942159905,25560.698667613935,4.9724670405127025,4.972502397115294,0.00035162033219176696,0.10876630807965082,0.109177359042272,-0.9330926232618593,51.121397335227876,0.2535344998754648,0.004407350427350427,0.006448318235575455,2.215607027778896e-05,0.023028083028083027,0.9214279297147995,-0.005712947909381594,7169.77597626571,0.0
0,260.7724335095,25584.907592266904,4.9737327077134355,4.973769082623793,0.0003618394859075174,0.08368963149462072,-0.04695885782809147,-1.038760980200845,51.16981518453381,0.49489683839037113,0.0041877411477411475,0.006244998690704033,2.1462832726410744e-05,0.023028083028083027,1.103126370553572,0.707391996524636,5577.5098551141855,0.3613042655142909
0,260.8506148285,25580.651353251487,4.973569759670405,4.9736049161533105,0.00034970767644727666,0.11329823758297053,-0.005791155968385322,-0.7978690399537349,51.16130270650298,0.5022310466679921,0.004417741147741147,0.006479808063142401,2.2471475686720003e-05,0.025274725274725275,1.0567247472751486,0.65496244899906,4463.823661142385,0.7209750941643419
0,260.9288463135,25562.659846534887,4.972916305790799,4.9729532580377285,0.0003675222280556167,0.11883726253147131,0.03777863893462158,-0.874803360171442,51.12531969306977,0.60754900703434,0.0044508791208791205,0.0065222915853379556,2.272996257549261e-05,0.030891330891330893,0.9986764105692936,0.554914760019876,5968.881074165895,0.3754306386632927
0,261.0070459415,25584.252694078466,4.972256507209888,4.972289995093858,0.00033302181941243745,0.10655069810025086,0.14109290675221298,-0.8972277029189857,51.16850538815693,0.38885421553032135,0.004314676434676434,0.006372162220311133,2.1988018626008366e-05,0.025836385836385835,1.028555410703053,0.437622198165899,6920.540353748225,0.0
0,261.0852711055,25564.621326427103,4.972555413138018,4.972593592712793,0.00037970156012619177,0.1099748226138697,0.061526962509823646,-0.9978347618235106,51.1292426528542,0.4858616301674881,0.004452564102564103,0.006528262156427386,2.279287969559947e-05,0.025274725274725275,0.9963773493931338,0.36940749281139995,2172.9928127463036,0.8946632893822972
0,261.163493077,25562.986738947602,4.974718855573357,4.974751580025879,0.000325590972885106,0.08852368963149448,-0.0839391792464648,-0.9555587995069788,51.12597347789521,0.21480986751645567,0.004422796092796092,0.006522775235733698,2.2985471497448416e-05,0.03257631257631258,1.1076031195888087,1.008912128723109,3732.19606388635,0.552931598763449
0,261.2416886995,25579.342026130802,4.973424435797665,4.973460805483188,0.00036176508815858845,0.12518196383611713,0.04170391916015452,-0.8412481682238333,51.158684052261606,0.5708435261748194,0.004433748473748473,0.006565665423140428,2.3449836920154868e-05,0.02752136752136752,1.0257608980846036,0.4453098446965469,8006.334054178941,0.0
0,261.3198864685,25582.94299827722,4.972167228198672,4.972201851891078,0.00034431077619764063,0.10624856946669681,0.09208585643243626,-0.9003175454348535,51.165885996554444,0.3503238210835461,0.004298669108669108,0.006368510079323742,2.2079364524622032e-05,0.026959706959706956,1.034964432296343,0.4855415654103479,5321.252143641662,0.3514692091277292
0,261.3981082825,25554.163577317686,4.972409585717554,4.972447086191061,0.0003729368341376376,0.10131380178530502,0.06798099910655624,-0.9693559227242878,51.108327154635376,0.43342762434850446,0.004377582417582417,0.006450666048987602,2.2447864652834615e-05,0.022466422466422463,0.997159333045978,0.30612017897629995,9672.250914014745,0.0
0,261.476299132,25580.978705975802,4.972877029068436,4.972917281356979,0.00040034098236767403,0.12105287251087216,0.03821616998477983,-0.9441271227834065,51.161957411951605,0.6009501273326523,0.004322539682539682,0.006319068228555806,2.124627397001316e-05,0.022466422466422463,0.999416487123734,0.38260379647052334,5231.310145372052,0.412469140055953
0,261.554481567,25579.01471529316,4.97370763103685,4.973746674451342,0.0003883825815881539,0.10564431219958781,0.006440240024045266,-0.9993026321980949,51.158029430586325,0.4952565427046577,0.00443065934065934,0.006387799421392119,2.1173239254965624e-05,0.0263980463980464,0.9888936554913346,0.5823597326025349,6202.911068458592,0.33564659782089146
0,261.6327310585,25546.325878604493,4.973070341039138,4.973104302710742,0.0003377887169611324,0.11319752803845251,-0.03181107063322188,-0.886373625078817,51.092651757208984,0.3685493797547313,0.0042666544566544555,0.0063504289937666,2.2123608152382143e-05,0.023589743589743587,1.0419297948007638,0.5069714614215037,5122.038338660201,0.3966416053900547
0,261.71093946999997,25597.357031262985,4.972445841153582,4.972478326529106,0.0003230645961455128,0.08731517509727649,0.0888770994290612,-0.9313078386958216,51.194714062525975,0.424931108638902,0.004488791208791208,0.006564199816492774,2.2939472714722528e-05,0.02471306471306471,1.0102375210279184,0.44460904072096286,601.5378902346802,0.5419223186816261
0,261.7891440665,25566.583107378457,4.972463968871594,4.972501009599594,0.00036836874272977525,0.09476768139162228,0.10451772453821025,-1.0326223026342138,51.13316621475691,0.4489937555096348,0.004418302808302808,0.006499446615295595,2.272140659922088e-05,0.02976800976800977,0.9949695489722935,0.5560229087526367,8590.371924079162,0.0
0,261.867357946,25547.631827832014,4.973071448844128,4.973109778462549,0.0003812333311781225,0.10816205081254271,0.012610650045737748,-0.9981422172900389,51.09526365566402,0.31090138208078805,0.004398083028083027,0.006477933460294484,2.262048759409089e-05,0.023028083028083027,0.9367960342816419,0.06985172464581568,6527.419932011078,0.0
0,261.945573902,25581.96081441982,4.973650276951246,4.9736859362434895,0.00035471496906571207,0.11219043259327055,-0.05269606478552806,-0.8861362348300212,51.163921628839645,0.3756028142563378,0.004333211233211233,0.006327399764598623,2.1259268189414704e-05,0.025836385836385835,0.9622100158897388,0.31815330933308417,6753.6376550068335,0.0
0,262.023773978,25583.597829416096,4.9723995147631035,4.972431552222339,0.00031860711991529904,0.10292515449759687,0.016528802316041355,-0.8364101452129327,51.16719565883219,0.32845400406172093,0.004367191697191697,0.006456519632513638,2.261428244501394e-05,0.025274725274725275,1.070108134108782,0.6324340823443135,4592.255810380189,0.3673205389187198
0,262.10202300599997,25560.371833716672,4.971343273060197,4.971377162028248,0.0003369485351712156,0.09909819180590418,0.10792802293630482,-0.9802898574301473,51.120743667433345,0.14828669587142373,0.00437982905982906,0.006448538379395261,2.2400744637210568e-05,0.02471306471306471,1.0093485976962915,0.4334756860785385,6901.300395103502,0.0
0,262.1802050495,25579.66934534513,4.974074213778897,4.974110870289739,0.0003646657543983586,0.09204852368963046,-0.05875924708987351,-1.0330981120155467,51.159338690690255,0.43086113103255363,0.004484017094017094,0.0065269573158838416,2.2494762503932094e-05,0.0263980463980464,0.9719124641014381,0.3194515840405914,6637.924195117061,0.0
0,262.258406591,25580.32400890515,4.973494277866788,4.973526779915052,0.00032329855850178195,0.10101167315175097,-0.018922444566295236,-0.8399311927416524,51.1606480178103,0.3832683850728919,0.004562368742368742,0.006614110576921744,2.293125018240476e-05,0.03032967032967033,0.9217247306630703,0.27930126836436964,6702.04489033315,0.0
0,262.33660905249997,25578.36011874667,4.971826124971389,4.9718586720392315,0.0003236377836945285,0.1175280384527344,0.16331119960537246,-0.849937972946575,51.15672023749334,0.25720165410583823,0.0045059218559218555,0.006610472803007592,2.3395018907628795e-05,0.025274725274725275,0.9569593147435536,0.19615808258950862,4309.9536800088135,0.47614200794840955
0,262.4147961815,25593.4243207791,4.973202169832914,4.9732405939000195,0.00038218278422533816,0.11269398031586153,0.03647946861780295,-0.9350321391492691,51.1868486415582,0.46064895107967074,0.004387130647130647,0.006469588547977228,2.2608660665125127e-05,0.025274725274725275,1.0555107658058667,0.6134626524642988,4977.921030391535,0.5529021497251775
0,262.4929936275,25583.270409674995,4.973473330281529,4.973511160153856,0.0003762931533110771,0.08822156099793954,-0.05859866193771361,-1.0453110203764755,51.16654081934999,0.47236451226604265,0.0044205494505494495,0.00645190075374543,2.2085765891427793e-05,0.0263980463980464,0.9515756205333182,0.293697802982015,754.7064770854123,0.4128858915441355
0,262.571186737,25564.948269027016,4.97298141451133,4.973015706264189,0.00034106567520883377,0.10735637445639679,-0.0022533651842388375,-0.8721210365877003,51.12989653805403,0.44030626786252475,0.004506483516483517,0.006599989591190174,2.3251468919481002e-05,0.023028083028083027,0.9223787026295345,0.057867975269218164,10213.196833476291,0.0
0,262.64941379849995,25561.02550986959,4.972687342641335,4.972722170346471,0.0003463757899674007,0.10252231631952302,0.04446230709491592,-0.8982796011882264,51.12205101973918,0.5645216733805265,0.004424200244200243,0.006483178549399898,2.2458056302617473e-05,0.025274725274725275,0.976339076727109,0.32300619020584875,4307.032798413026,0.5128333272043031
0,262.72766445450003,25561.679219457335,4.971929654383153,4.9719641890126205,0.0003434086893317975,0.10020599679560416,0.10225051793167853,-0.955955959908299,51.12335843891467,0.3252380751791415,0.004447228327228327,0.006562541604620389,2.328911251787149e-05,0.02976800976800977,1.0259407664153304,0.5749193800890828,12729.716251289754,0.0
0,262.80588279949995,25576.396530095742,4.972412858777752,4.972451801379195,0.00038727890086590934,0.11712520027466145,0.08076024288238715,-0.9539949293089074,51.15279306019149,0.5765082414816644,0.004417460317460317,0.0064274192706676005,2.179776282461264e-05,0.02471306471306471,0.93594665320502,0.1998118602530834,7097.450037101569,0.0
